Code,Description,Unit_Cost,Unit_Price,Amount_Sold,Margin%,MKP%,Total_Cost,Total_Sale
040759,Chicken Longer In Bulk Tray Kg,1.99,6.59,3.42,69.82,231.33,6.8,22.53
069890,Super Child Chicken Crych 500G,2.08,3.99,6.0,40.63,68.43,12.51,23.94
057958,Agrinel Kg Fight,2.9,5.99,149.74,44.91,81.53,434.85,897.01
020408,Figo Pre -Cooked Package 1.2Kg,11.76,28.99,4.0,44.81,81.19,47.05,115.96
082325,File Of Painted Cong Skin 500G,29.21,44.99,5.0,27.87,38.64,146.03,224.95
082326,Salmao File Cong Skin 500G,47.66,74.99,4.0,29.39,41.62,190.62,299.96
059942,Thigh File With Overcoxes Sup Chicken Flag,10.56,17.99,1.0,33.29,49.89,10.56,17.99
076569,Thigh File W/Overcox W/Skin Kg,11.0,18.99,40.25,34.17,51.9,442.81,764.35
080482,File Thigh/Under C/P Cong Super Chicken Iqf 1,11.96,18.99,13.0,28.45,39.76,155.44,246.87
041150,Chest File Congress Iqf 1Kg,16.34,29.99,3.0,38.78,63.34,49.02,89.97
035106,Brewth File Cong Super Chicken Bdj 1Kg,14.76,24.63,178.0,31.9,46.84,2627.89,4384.98
075684,Chest File Cong Super Chicken Iqf 1Kg,15.89,25.99,21.0,30.53,43.96,333.65,545.79
076291,Chest File Congand Temp Cas Super Chicken,11.83,19.99,2.0,32.74,48.69,23.66,39.98
077574,Breast File Chicken Bife Temp Band Kg,14.18,26.79,7.08,39.86,66.28,100.32,189.57
057004,Chest File Chicken Cee Kg,13.97,19.03,711.54,16.61,19.92,9938.87,13543.7
063340,Breast File Frg Bife Band Kg,14.13,26.39,43.98,39.17,64.4,621.23,1160.55
063341,Frg Fly File Band Kg,14.07,26.39,144.41,39.4,65.01,2032.45,3811.07
063342,Breast File Frg Strogonof Band Kg,14.03,26.39,74.31,39.6,65.56,1042.32,1960.98
071193,Qualitti Band 1Kg Chest File,14.8,24.5,73.0,31.34,45.65,1080.42,1788.27
082862,Tilapia File Congofish Fish 400,14.95,19.19,136.0,22.11,28.38,2033.34,2610.42
078946,Tilapia File Cong Frrico 400G,14.08,25.99,7.0,38.44,62.44,98.56,181.93
069909,Filezinho Sassami Cong Sadia Iqf 1Kg,15.7,24.99,3.0,29.41,41.67,47.1,74.97
079122,Filezinho Sassami Cong Super Chicken Iqf,15.85,25.99,17.0,30.69,44.28,269.5,441.83
058413,Filezinho Sassami Super Chicken Package 1,14.02,18.91,612.0,15.74,18.68,8578.9,11570.0
042987,Filezinho Sassami Homemade Temp 800G,12.37,19.99,30.0,29.71,42.26,370.97,599.7
083253,Tilapia Fishggets Emp Cong Copacol 27,6.42,10.99,2.0,41.58,71.18,12.84,21.98
002566,Fixacor Guarani Dye 40G,2.62,5.49,3.0,40.91,69.24,7.86,16.47
027613,Axelga Foliage,2.0,3.5,144.0,42.85,74.97,288.0,503.92
061140,Packaged Lettuce Foliage,3.0,5.25,578.0,42.86,75.01,1734.0,3034.71
028077,Lettuce Foliage In The Toothpick,5.0,8.0,1072.0,37.51,60.03,5360.0,8577.38
025044,Almeirao Foliage,2.0,3.5,4.0,42.86,75.0,8.0,14.0
011570,Chives,2.5,4.5,1266.0,44.44,79.99,3165.0,5696.71
000232,Chicoria Foliage,2.0,3.52,18.0,43.16,75.94,36.0,63.34
000231,Coriander Folhage,4.0,6.5,1274.0,38.47,62.51,5096.0,8281.49
022302,Kale,2.8,4.49,1008.0,37.64,60.37,2822.4,4526.19
027536,Spinach Foliage,2.5,4.5,5.0,44.44,80.0,12.5,22.5
000233,Vegetable Foliage,2.0,3.5,102.0,42.86,75.0,204.0,357.0
000236,Rabanese Foliage,2.5,4.5,20.0,44.44,80.0,50.0,90.0
000237,Rule Foliage,2.5,4.5,163.0,44.45,80.02,407.5,733.59
039146,Palsa Foliage,2.5,4.5,119.0,44.44,80.0,297.5,535.5
024558,Chicken The Bird Kg,8.9,15.99,121.21,36.77,58.14,1078.41,1937.96
072535,Frozen Chicken Caipira Du Campo Kg,22.88,34.99,11.52,25.69,34.58,263.65,403.19
082536,Bakery Chicken Trad Seara In,15.72,21.37,13.0,17.37,21.02,204.35,277.87
024546,Chicken Esp Peru Fiesta Sadia,7.51,19.99,1.05,62.43,166.18,7.89,20.99
075217,Chicken Conga Congent,5.98,13.28,5.0,43.66,77.5,29.88,66.41
046487,Chicken Bird Sadia Iqf 1Kg,11.42,18.99,22.0,31.64,46.28,251.34,417.78
075204,Chicken Bird Congress Super Chicken I,9.68,16.99,2.0,35.24,54.43,19.36,33.98
024556,Chicken Cold Kg,7.44,10.06,9096.62,16.03,19.08,67648.73,91549.52
077307,Cadence Frt410 Black 220V,181.0,439.99,1.0,57.15,133.37,181.0,439.99
075666,Galinha Congk Kero Chicken Kg,4.73,7.49,263.29,28.17,39.22,1246.4,1971.96
080273,Sanit Citrus Aromasil 37G Sanit Adhesive Gel,7.84,20.49,2.0,52.43,110.22,15.69,40.98
033614,500G Lavender Polyter Clean Gel,3.8,6.69,3.0,39.09,64.17,11.41,20.07
023155,7Kg Crystal Ice,5.65,11.0,41.0,31.82,46.66,231.55,450.99
082972,Ice Cube Everest 7Kg,5.61,10.98,50.0,31.69,46.38,280.55,548.94
066528,Ginger Tray Kg,7.59,15.22,11.62,50.15,100.6,88.15,176.82
027147,Ginger Kg,7.49,14.36,50.65,47.81,91.61,379.5,727.16
073895,Goiaba In Bulk Kg,4.59,8.07,269.28,43.11,75.77,1235.77,2172.16
032203,Goiaba Tray 400G,4.0,6.49,1.0,38.37,62.25,4.0,6.49
062318,Grill And Electric Sand Multi Home 750W 22,55.25,129.99,1.0,47.85,91.75,55.25,129.99
024900,Guariroba Cunha 450G,13.0,19.99,5.0,34.97,53.77,65.0,99.95
059459,Gueroba Peca,20.0,26.99,14.0,25.9,34.95,280.0,377.86
066007,Blood Blood Blood Sadia 56G,0.73,1.69,531.0,41.14,69.91,388.16,897.69
067433,Bov Hamburguer/Fri Pasteao 56G,0.67,1.39,73.0,39.57,65.48,48.91,101.47
081498,Sadia Cattle Hamburger 113G,2.47,4.99,10.0,36.91,58.51,24.74,49.9
050410,Food Food Hamburger 56G,1.1,1.99,25.0,31.61,46.22,27.48,49.75
066008,Hamburger Sadia 56G Chicken,0.77,1.69,210.0,37.87,60.95,162.12,354.9
058591,90G Bovine Fribur Hamburger,1.58,3.29,137.0,34.71,53.17,216.8,450.73
061708,Mfb Hamburger Cong Friboi 56G,1.01,2.01,87.0,37.8,60.76,87.87,174.83
002380,Landworm Hamburger Av/Bov56G,0.84,1.69,50.0,38.52,62.66,41.95,84.5
002381,Frg 56Gr Landbank Hamburger,0.94,1.89,26.0,38.57,62.79,24.39,49.14
078711,Hot Bowls Sadia Mac W/Mini Punches 3,6.06,11.99,9.0,37.65,60.38,54.5,107.91
031817,Hot Pocket Sadia X Frg 145G,4.09,8.99,23.0,39.63,65.65,94.12,206.77
039614,Hot Pocket Sadia X-Bacon 145G,3.99,8.99,29.0,39.63,65.65,115.68,260.71
066314,Hot Pocket Sadia X-Burg Barbecue 145G,3.99,8.99,5.0,39.63,65.65,19.95,44.95
066313,Hot Pocket Sadia X-Cheddar 145G,3.99,8.99,28.0,39.63,65.65,111.69,251.72
032229,Hot Pocket Sadia X-Picanha 145G,4.06,8.99,36.0,38.53,62.69,146.23,323.64
066229,Hot Pocket Sadia Xburguer Mayonnaise,3.99,8.99,28.0,39.63,65.65,111.69,251.72
032230,Hot Pocket Xburg Sadia 145G,3.99,8.99,19.0,39.63,65.65,75.79,170.81
069267,Incensario Barufe Regua Indian Color,3.75,6.95,1.0,43.88,78.21,3.75,6.95
069266,Incensario Barufe Regua Indian Madeir,3.43,6.99,3.0,44.21,79.23,10.3,20.97
069264,Incense Nag Champa Tulasi 7 Rods,3.78,8.69,1.0,50.52,102.09,3.78,8.69
078627,Zed Black Charcoal Incense 30 Herbs 7 Var,1.45,3.99,1.0,58.65,141.82,1.45,3.99
078628,Incense Zed Black Charcoal Opens Path 7,1.45,3.99,11.0,58.65,141.82,15.97,43.89
078629,Incense Zed Black Charcoal Alecrim 7 Var,1.45,3.99,3.0,58.65,141.82,4.36,11.97
078630,Incense Zed Black Charcoal Lavezema 7 Var,1.45,3.99,6.0,58.65,141.82,8.71,23.94
078631,Zed Black Charcoal Arruda 7 Var,1.45,3.99,9.0,58.65,141.82,13.07,35.91
078632,Zed Black Charcoal Bamboo 7 Var,1.45,3.99,1.0,58.65,141.82,1.45,3.99
078645,Incense Zed Black Charcoal Beer Carin 7 Va,1.45,3.99,3.0,58.65,141.82,4.36,11.97
078634,Incense Zed Black Charcoal Chamomile 7 Va,1.45,3.99,7.0,58.65,141.82,10.16,27.93
078633,Zed Black Charcoal Cinnamon 7 Varet,1.45,3.99,6.0,58.65,141.82,8.71,23.94
078635,Zed Black Charcoal Capim/ Lim 7 Va Incense,1.45,3.99,7.0,58.65,141.82,10.16,27.93
078636,Incense Zed Black Charcoal Calls Din 7 Va,1.45,3.99,13.0,58.65,141.82,18.88,51.87
078753,Incense Zed Black Charcoal Chuv Gold 7 Va,1.45,3.99,1.0,58.65,141.82,1.45,3.99
078637,Zed Black Charcoal Citron 7 Var,1.45,3.99,9.0,58.65,141.82,13.07,35.91
078754,Zed Black Charcoal Conta,1.45,3.99,8.0,58.65,141.82,11.62,31.92
078638,Zed Black Charcoal Crove 7 Var,1.45,3.99,11.0,58.65,141.82,15.97,43.89
078641,Incense Zed Black Charcoal Eucalip 7 Var,1.45,3.99,5.0,58.65,141.82,7.26,19.95
078642,Incense Zed Black Charcoal Flower Lar 7 Var,1.45,3.99,2.0,58.65,141.82,2.9,7.98
078643,Incense Zed Black Charcoal Jasmim 7 Var,1.45,3.99,10.0,58.65,141.82,14.52,39.9
078644,Incense Zed Black Charcoal Lavand Franc 7,1.45,3.99,7.0,58.65,141.82,10.16,27.93
078650,Incense Zed Black Charcoal Palo Santo 7 V,1.45,3.99,10.0,58.65,141.82,14.5,39.9
078653,Incense Zed Black Charcoal Rs Bca 7 Var,1.45,3.99,4.0,58.65,141.82,5.81,15.96
078654,Incense Zed Black Charcoal Rs Red Esp 7 V,1.45,3.99,7.0,58.65,141.82,10.16,27.93
078655,Incense Zed Black Charcoal Sal Sal 7 Var,1.45,3.99,5.0,58.65,141.82,7.26,19.95
078657,Incense Zed Black Charcoal Sant Anj Guar 7,1.45,3.99,7.0,58.65,141.82,10.16,27.93
078658,Incense Zed Black Charcoal Seven Herbs 7 V,1.45,3.99,4.0,58.65,141.82,5.8,15.96
078659,Incense Zed Black Charcoal Violet 7 Var,1.45,3.98,4.0,58.57,141.36,5.81,15.93
024590,Yam In Bulk Kg,1.86,2.74,484.37,32.04,47.14,901.74,1326.81
025479,Inhoque F.Propria Kg,6.99,40.0,5.46,87.0,669.23,38.14,218.24
033489,Insecticide Aer Baygon Action Total 360Ml,9.56,17.51,68.0,38.58,62.8,650.0,1190.6
042248,Insecticide Aer Baygon Total Eucalyptus Ec,8.78,17.46,31.0,37.96,61.18,272.03,541.3
060576,Insecticide Aer Mat Insecticide Total Free 360 360,9.64,17.99,1.0,35.46,54.95,9.64,17.99
082607,Insecticide Aer Mat Insecticide Cintron Gt33% 360Ml,8.89,17.99,1.0,44.47,80.08,8.89,17.99
060574,Insecticide Aer Mat,8.89,17.99,4.0,44.47,80.08,35.56,71.96
060585,Insecticide Aer Mat,9.04,17.99,6.0,43.52,77.07,54.26,107.94
060577,Insecticide Aer Mat Insecticide S/Smell Gt33% 360M,9.04,17.99,2.0,43.52,77.07,18.09,35.98
047927,Insecticide Aer Raid Multi-Insecticide Oil Euc 42,11.46,22.99,11.0,38.3,62.08,126.02,252.89
056128,Insecticide Aero Sbp Citro 380Ml,8.41,16.99,4.0,38.85,63.52,33.66,67.96
044625,Insecticide Baygon Ac Tot B Water 475Ml,12.72,27.99,7.0,40.03,66.76,89.05,195.93
052300,Insecticide Baygon Aer Kills Barat And Form 360M,9.98,17.49,20.0,29.55,41.95,199.6,349.8
002922,Insecticide Baygon Spiral 10X1,3.77,8.0,80.0,42.0,72.42,301.64,639.78
055614,Insect Baygon Bait Forest Cheap,22.77,39.99,2.0,36.04,56.35,45.53,79.98
002923,Insecticide Baygon Multi Insets Aero 285Ml,8.32,16.99,29.0,39.56,65.45,241.23,492.71
031994,Insecticide Detefon Liquido A/To 500Ml,11.53,21.99,5.0,37.74,60.63,57.64,109.95
001216,Espiral Insecticide Detefonc/10,3.03,6.99,39.0,46.54,87.05,118.05,272.61
002609,Insecticide K-Tothrine 30Ml,7.33,16.99,12.0,41.29,70.33,87.98,203.88
051284,Insecticide Raid 45N Ref C/Apar Gratis,9.12,24.99,5.0,50.38,101.53,45.58,124.95
078849,Insecticide Raid Aero Citronela 420Ml,12.03,24.99,2.0,40.39,67.76,24.06,49.98
082580,Insecticide Raid Aqua Protec Estenc Mult Inse,12.03,24.99,2.0,40.39,67.76,24.06,49.98
051802,Insecticide Raid Mata Baratas And Form 450Ml,13.78,22.99,2.0,32.64,48.47,27.56,45.98
018640,Insecticide Raid Past Lv12 Pg 10,4.45,8.99,12.0,39.93,66.48,53.35,107.88
013541,Insecticide Raid Protec Appeal,16.36,32.99,1.0,38.77,63.32,16.36,32.99
002938,Insecticide Raid Protector 45N 32.9Ml,11.26,21.99,8.0,42.46,73.78,90.1,175.92
057199,Insect Sbp 45 Nights 2 Ref 50%Des 2,14.58,29.99,10.0,41.71,71.57,145.79,299.9
018704,Insect Sbp 45 Nightsref Ap Free,10.75,22.99,8.0,45.63,83.92,86.0,183.92
024091,Sbp Sbp Aer Citronte 450Ml Lv+ Pg-,9.99,19.05,27.0,39.43,65.1,269.72,514.36
032732,Insect Sbp Aer Eucalyptus 450Ml Lv+ Pg-,9.89,18.99,29.0,38.97,63.86,286.85,550.71
055772,Insect Sbp Aer Multi 380Ml,8.42,16.99,7.0,38.85,63.52,58.91,118.93
020292,Insect Sbp Aer Multi 450Ml Lv+ Pg-,10.18,18.99,83.0,39.76,66.0,845.02,1576.17
082505,Inseet Sbp Elet 3Ref 45N 32.9Ml,18.39,35.99,17.0,36.93,58.55,312.58,611.83
063699,Insect Sbp Elect Ref 45N Gts Apar Smooth,10.43,19.99,11.0,37.3,59.49,114.7,219.89
046689,Insecticide Sbp Refill Citronella 45N,9.24,17.99,5.0,40.17,67.13,46.19,89.95
046062,Insect Sbp Refill Elet Past Citr Lv12Pg10,5.3,11.99,15.0,45.79,84.46,79.47,179.85
019886,Insecticide Sbp Refill Pellet 12H Lv12 Pg10,5.97,10.99,1.0,38.99,63.91,5.97,10.99
075176,Inst Raticide Kellmat Seed Cereal 25,0.83,1.99,41.0,48.41,93.82,34.11,81.59
060052,Iog Cereal Chocol+ Chamyto Mor 130G,3.39,6.49,21.0,41.38,70.58,71.11,136.29
039317,Iog Chambinho Petit Strawberry 320G,4.43,6.28,344.0,20.65,26.02,1524.63,2158.8
071661,Iog Chambinho Pouch Strawberry Nestle 10,2.2,4.49,40.0,44.74,80.96,87.99,179.6
059943,Iog Chamyto Colorful Cereal 130G,3.35,6.34,23.0,40.55,68.21,77.13,145.77
074254,Iog Danone Greek Flacos 90G,2.45,4.99,2.0,44.89,81.45,4.9,9.98
074255,Iog Danone Greek Fruits Red 90G,2.45,4.99,1.0,44.89,81.45,2.45,4.99
048710,Greek Danone Traditional 90G,2.45,4.99,3.0,44.89,81.45,7.34,14.97
041953,Iog Danone Liquido Vit/Fruits 170G,2.94,5.99,2.0,44.91,81.52,5.87,11.98
040803,Iog Danone Liquid Strawberry 170G,2.94,5.99,4.0,44.91,81.52,11.75,23.96
066983,Ion Danone Liquid Strawberry 850G,10.67,18.32,3.0,34.56,52.82,32.01,54.97
066982,Ion Danone Liquid Vitamin Fruits 850G,10.67,19.99,5.0,40.02,66.72,53.35,99.95
033211,Ion Danone Integral Natural 160G,3.1,5.99,4.0,41.24,70.17,12.39,23.96
073441,Iog Diolac Whey Triplo Zero Strawberry 25,4.58,8.99,11.0,42.16,72.88,50.34,98.89
061820,Fruitap Iog Acai W/ Banana 850G,5.27,10.19,25.0,38.879999999999995,254.75,131.78,254.75
053226,Plum Fruitap 850G,5.27,9.77,36.0,38.879999999999995,351.64,189.76,351.71999999999997
071479,Fruitap Iog With Pedaches Strawberry 450G,5.66,11.99,10.0,38.879999999999995,119.9,56.63,119.9
070901,Iog Fruitap Cereals Choc Patati Patata 11,3.04,6.49,36.0,38.879999999999995,233.64,109.36,233.64000000000001
052317,Iog Fruitap Coconut 850G,5.27,10.06,21.0,38.879999999999995,211.35,110.69,211.26000000000002
052316,Iog Fruitap Fruits 850G,5.27,9.6,31.0,38.879999999999995,297.58,163.4,297.59999999999997
052456,Iog Fruitap Mor Coconut Bdj 480G,4.39,8.49,34.0,38.879999999999995,288.66,149.29,288.66
070902,Iog Frutap Mor Conf Choc Patati Patata 1,3.04,6.49,57.0,38.879999999999995,369.83,173.17,369.93
075631,Iog Fruitap Mor Patati Patata Band 360G,2.63,5.99,58.0,38.879999999999995,347.42,152.6,347.42
052324,Iog Fruitap Strawberry 180G,1.95,3.99,17.0,38.879999999999995,67.83,33.2,67.83
052426,Iog Fruitap Strawberry 850G,5.27,10.05,89.0,38.879999999999995,894.67,469.12,894.45
052330,Iog Fruitap Nat Integ Cup 150G,2.11,4.28,43.0,38.879999999999995,184.2,90.82,184.04000000000002
083251,Patati Patata Strawberry Pouch 9 Iog Iog,2.54,4.79,3.0,38.879999999999995,14.37,7.63,14.370000000000001
052425,Iog Fruitap Sal Fruits 850G,5.27,9.08,27.0,38.879999999999995,245.29,142.32,245.16
052650,Iog Fruitap Salad Fruit 160G,2.02,3.99,8.0,38.879999999999995,31.92,16.12,31.92
066769,Zero Plum Fruitap Iog 5 Graos 850G,5.27,10.99,34.0,38.879999999999995,373.66,179.21,373.66
053317,Iog Fruitap Zero Strawberry 160G,2.02,3.85,12.0,38.879999999999995,46.2,24.18,46.2
053315,Iog Fruitap Zero Strawberry 850G,5.27,10.82,48.0,38.879999999999995,519.12,253.01,519.36
051114,Iog Goianinho Pineapple 110G,0.85,1.69,11.0,38.879999999999995,18.59,9.3,18.59
067765,Iog Goianinho Acai Ban Zero Lact 170G,1.45,2.99,17.0,38.879999999999995,50.83,24.68,50.830000000000005
081172,Iog Goianinho Acai Banana Zero Lact Gfa,6.94,13.99,19.0,38.879999999999995,265.81,131.91,265.81
054185,Iog Goianinho Plum Gfa 850G,5.14,7.48,115.0,38.879999999999995,860.35,591.28,860.2
049420,Iog Goianinho Bicam Mor 130G,2.51,4.99,13.0,38.879999999999995,64.87,32.6,64.87
051197,Iog Goianinho Coconut 110G,0.85,1.69,119.0,38.879999999999995,201.11,100.56,201.10999999999999
051975,Iog Goianinho Coconut Bottle 140G,1.4,2.75,8.0,38.879999999999995,22.0,11.18,22.0
030569,Iog Goianinho Coconut Gfa 850G,5.11,7.43,120.0,38.879999999999995,891.51,613.18,891.5999999999999
073374,Iog Goianinho Den Flakes Cup 130G,3.26,6.49,33.0,38.879999999999995,214.13,107.45,214.17000000000002
051117,Iog Goianinho Condensed Milk 110G,0.85,1.69,101.0,38.879999999999995,170.69,85.35,170.69
077293,Iog Goianinho Mamucha Mixed 10X110G,7.92,13.17,362.0,38.879999999999995,4767.17,2867.05,4767.54
065075,Iog Goianinho Mor/Coconut Tray 510G,3.56,5.99,93.0,38.879999999999995,557.07,331.08,557.07
051113,Iog Goianinho Strawberry 110G,0.85,1.69,299.0,38.879999999999995,505.31,252.66,505.31
047422,Iog Goianinho Strawberry Bottle 140G,1.45,2.99,24.0,38.879999999999995,71.76,34.85,71.76
074118,Iog Goianinho Morg Tripla Zero Gfa 170G,1.45,2.99,14.0,38.879999999999995,41.86,20.33,41.86
074117,Iog Goianinho Morg Triple Zero Gfa 850G,6.86,13.99,25.0,38.879999999999995,349.75,171.6,349.75
059201,Natural Goianinho Iog 160G,2.02,3.99,196.0,38.879999999999995,782.04,396.7,782.0400000000001
049421,Iog Goianinho Parc Dest Cup Flocks Co,3.26,6.49,15.0,38.879999999999995,97.35,48.84,97.35000000000001
048977,Goianinho Fruit Salt Gfa 850G,5.11,7.84,192.0,38.879999999999995,1504.52,981.38,1505.28
051115,Iog Goianinho Fruit Salad 110G,0.85,1.69,79.0,38.879999999999995,133.51,66.76,133.51
022625,Iog Goianinho Salad Fruits Bottle 14,1.45,2.99,11.0,38.879999999999995,32.89,15.97,32.89
051116,Iog Goianinho Uva 110G,0.84,1.69,162.0,38.879999999999995,273.78,136.89,273.78
049078,Greek Iog 2.0 Nestle Traditional 90G,2.28,4.69,5.0,38.879999999999995,23.45,11.38,23.450000000000003
052333,Greek Iog Fruitap C/Mor 100G Gel,2.11,4.29,30.0,38.879999999999995,128.7,63.36,128.7
052334,Greek Iog Fruitap Trad 100G,2.11,3.99,14.0,38.879999999999995,55.86,29.57,55.86
045016,Greek Iog Nestle Pie Lemon 90G,2.31,4.69,10.0,38.879999999999995,46.9,23.05,46.900000000000006
067088,Iog Liquido Molico Vanilla Zero Lactose 17,2.41,4.99,4.0,38.879999999999995,19.96,9.63,19.96
028907,Iog Nat Nestle Skimated 160G,2.83,5.49,6.0,38.879999999999995,32.94,16.98,32.94
022401,Iog Nat Nestle Mel 170Gr,2.67,5.38,9.0,38.879999999999995,48.41,24.03,48.42
022353,Natural Iog Nestle 170G,2.64,5.14,69.0,38.879999999999995,354.81,182.03,354.65999999999997
022400,Natural Iog Nestle Carrot/Orange 170G,2.66,5.22,11.0,38.879999999999995,57.39,29.29,57.419999999999995
077530,Iog Nestle Bacamada Fruit Red 150G,2.77,5.49,11.0,38.879999999999995,60.39,30.43,60.39
000740,Iog Nestle Bicamada Strawber,2.8,5.7,19.0,38.879999999999995,108.31,53.25,108.3
056150,Iog Nestle Chamyto Go Vitamin 100G,2.42,4.99,22.0,38.879999999999995,109.78,53.15,109.78
056151,Iog Nestle Chamyto Strawberry 100G,2.35,4.99,29.0,38.879999999999995,144.71,68.2,144.71
048707,Iog Nestle Greek Tort Marac 90G,2.29,4.69,8.0,38.879999999999995,37.52,18.36,37.52
052853,Iog Nestle Strawberry 900G,10.01,18.99,6.0,38.879999999999995,113.94,60.07,113.94
073756,Iog Nestle Nesfit Plum 170G,2.8,5.99,8.0,38.879999999999995,47.92,22.43,47.92
045517,Iog Nestle Nest Fam Mac/Ban 850G,10.97,20.99,1.0,38.879999999999995,20.99,10.97,20.99
052852,Iog Nestle Vit/Fruits 170G,1.58,4.69,5.0,38.879999999999995,23.45,7.9,23.450000000000003
052595,Iog Nestle Vitamin Fruits 900G,9.54,19.99,2.0,38.879999999999995,39.98,19.07,39.98
039454,Iog Nest Frui Strawberry 5X1 250G,6.31,10.49,17.0,38.879999999999995,178.33,107.32,178.33
060249,Iog Nest Pouch Mac/Banana 100G,2.46,4.49,15.0,38.879999999999995,67.35,36.88,67.35000000000001
042428,Iog Pulp Nest Nestle 540G,5.76,9.99,422.0,38.879999999999995,4216.1,2430.7,4215.78
082828,Frrutap Yogurt Passion Fruit 90G,0.6,0.99,95.0,38.879999999999995,94.05,57.0,94.05
054319,Yogurt Goianinho Plum 850G Bag,4.09,7.99,16.0,38.879999999999995,127.84,65.48,127.84
046013,Yogurt Goianinho Coconut Bag 850G,4.09,7.99,22.0,38.879999999999995,175.78,90.03,175.78
047837,Yogurt Goianinho Red Fruits Sac,4.09,7.99,14.0,38.879999999999995,111.86,57.29,111.86
031665,Goianinho Strawberry Gfa 850G Yogurt,5.15,7.64,380.0,38.879999999999995,2903.56,1958.69,2903.2
053105,Yogurt Goianinho Strawberry Bag 850G,4.09,7.99,45.0,38.879999999999995,359.55,184.14,359.55
048442,Yogurt Goianinho Salad Fruits Bag 8,4.09,7.99,22.0,38.879999999999995,175.78,90.02,175.78
064399,Molico Yogurt Liquido Strawberry 170G,2.44,4.99,8.0,38.879999999999995,39.92,19.53,39.92
080981,Yogurt Nestle Strawberry Chambinho 165G,2.48,3.99,9.0,30.2,43.27,22.31,35.91
052640,Yogurt Nestle Strawberry 170G,1.62,3.99,10.0,54.39,119.23,16.2,39.9
077525,Isotonic Gatorade Berry Blue 500Ml,4.83,6.99,37.0,30.9,44.72,178.71,258.63
010617,Isotonic Gatorade Citr 500Ml Fruits,4.83,6.99,33.0,30.9,44.72,159.39,230.67
002692,Isotonic Gatorade Orange 500Ml,4.83,6.99,85.0,30.9,44.72,410.55,594.13
010101,Isotonic Gatorade Lemon 500Ml,4.83,6.99,78.0,30.9,44.71,376.74,545.18
002696,Isotonic Gatorade Morango Passable 5,4.83,6.99,65.0,30.9,44.72,313.95,454.35
077424,Isotonic Gatorade Strawberry Watermelon 5,4.83,6.99,2.0,30.9,44.72,9.66,13.98
010631,Isotonic Gatorade Tangerina 500Ml,4.83,6.99,14.0,30.9,44.72,67.62,97.86
002694,Isotonic Gatorade Uva 500Ml,4.83,6.99,89.0,30.9,44.72,429.87,622.11
080502,Isotonic Gatorade Zero Cal Frut Silves,3.33,4.99,11.0,33.27,49.85,36.63,54.89
078335,Isotonic Gatorade Zero Cal Lar Lima 35,3.33,4.99,4.0,33.27,49.85,13.32,19.96
073285,Isotonic Powerade Tropical Fruits 50,3.82,4.93,34.0,22.53,29.09,129.88,167.66
036781,Isotonic Powerade Orange 500Ml,3.82,4.97,28.0,23.17,30.16,106.96,139.22
074515,Isotonic Powerade Lemon 500Ml,3.82,5.13,28.0,25.58,34.37,106.96,143.72
040170,Isotonic Powerade Fruit Mix 500Ml,3.82,4.97,88.0,23.1,30.03,336.16,437.12
038083,Isotonic Powerade Tangerine 500Ml,3.82,4.88,27.0,21.7,27.72,103.14,131.73
038084,Isotonic Powerade Uva 500Ml,3.82,4.98,34.0,23.22,30.24,129.88,169.16
038450,Jilo In Bulk Kg,4.38,7.02,353.08,37.56,60.16,1547.91,2479.18
044721,Jilo Packed Kg,4.35,9.08,175.24,52.11,108.83,762.27,1591.86
079477,Jilo Promota Kg,4.84,0.99,13.62,-389.02,-79.55,65.92,13.48
080239,Kellcid Gel Kills Antosil 10G Ants,7.37,16.99,2.0,50.74,102.99,14.73,33.98
020968,500G Church Feijoada Kit,10.16,22.99,32.0,39.88,66.32,325.11,735.68
024798,Santa Clara Feijoada Kit Temperated Kg,6.0,24.99,21.98,75.99,316.55,131.88,549.35
080317,Clean Kit Screens Aromasil 100Ml,7.7,19.99,1.0,52.17,109.06,7.7,19.99
024823,Kiwi In Bulk Kg,23.91,36.4,25.4,34.3,52.2,607.53,924.63
024722,Kiwi Tray Kg,22.8,45.6,0.28,50.01,100.03,6.43,12.86
024587,Orange In Bulk Kg,3.42,4.69,2622.92,27.05,37.08,8972.26,12298.8
000228,Packed Orange Kg,3.37,2.4,9.56,-40.74,-28.94,32.24,22.91
055711,600G Land Land Land Lasagna,8.63,16.99,21.0,37.32,59.53,181.17,356.79
082818,Ceel Lasanha Bolto Bolt 600G,9.34,13.83,169.0,20.55,25.86,1578.61,2337.7
054993,600G,9.48,16.99,4.0,37.32,59.53,37.91,67.96
054994,Frg Lossanha Lasanha W/Bacon 600G,9.48,16.99,5.0,37.32,59.53,47.39,84.95
039003,Lasagna Rezende Bolognese 600G,9.84,15.99,4.0,24.05,31.67,39.35,63.96
039643,Lasanha Rezende Chicken 600G,9.84,15.99,11.0,24.05,31.67,108.21,175.89
050728,Sadia Lasagna 04 Cheeses 600G,11.26,18.99,1.0,33.4,50.14,11.26,18.99
050648,Sadia Bolognese 600G Lasagna,8.89,18.99,8.0,42.18,72.95,71.14,151.92
050428,Sadia Lasanha Chicken 600G,10.25,18.99,5.0,33.4,50.14,51.23,94.95
050937,Lasagna Sadia Pres/Qj To Sugo 600G,11.26,18.99,4.0,33.4,50.14,45.03,75.96
