Código   Descrição                                  Quant. Venda Un.      Custo     Compra        C.M.V Margem % Mkp            Venda
050043   CERVEJA HEINEKEN LONG NECK 330ML            122,000     6,63   1.743,76     603,76     603,76   25,30   33,87     808,28
066318   CERVEJA HEINEKEN ZERO LONG NECK 330ML        40,000     6,74     230,00     230,00     230,00   14,63   17,13     269,40
073460   CERVEJA HEINEKEN ZERO LONG NECK 330ML C       4,000    39,84     138,00     138,00     138,00   13,40   15,48     159,36
079723   CERVEJA IMPERIO GOLD LONG NECK 330ML         34,000     5,17     139,33     139,33     139,33   20,68   26,07     175,66
072681   CERVEJA IMPERIO LAGER LATA 269ML              8,000     3,09      20,52      20,52      20,52   16,99   20,47      24,72
064477   CERVEJA IMPERIO LAGER LATA 350ML             49,000     3,59     141,07     141,07     141,07   19,81   24,70     175,91
064496   CERVEJA IMPERIO LAGER LATA 350ML CX12X1       4,000    41,28     138,19     138,19     138,19   16,31   19,49     165,12
076606   CERVEJA IMPERIO LAGER LONG NECK 355ML        10,000     4,49      35,67      35,67      35,67   20,56   25,88      44,90
065214   CERVEJA IMPERIO PILSEN LATA 269ML             1,000     2,79       2,13       2,13       2,13   23,76   31,17       2,79
064476   CERVEJA IMPERIO PILSEN LATA 350ML           205,000     2,98     503,89     503,89     503,89   17,54   21,27     611,05
064494   CERVEJA IMPERIO PILSEN LATA 350ML CX12X1     57,000    34,68   1.681,27   1.681,27   1.681,27   14,95   17,58   1.976,76
074688   CERVEJA IMPERIO ULTRA LONG NECK 275ML         1,000     4,79       3,57       3,57       3,57   25,53   34,29       4,79
044495   CERVEJA ITAIPAVA 0,0% LAT350ML               47,000     3,19     124,03     124,03     124,03   17,27   20,88     149,93
060848   CERVEJA ITAIPAVA 0,0% CX12X1 LAT350ML         1,000    38,28      31,67      31,67      31,67   17,27   20,88      38,28
071906   CERVEJA ITAIPAVA MALZBIER LN 330ML           10,000     3,99      36,13      36,13      36,13    9,45   10,43      39,90
071975   CERVEJA ITAIPAVA MALZBIER LN 330ML CX06U      1,000    23,94      21,68      21,68      21,68    9,45   10,43      23,94
054671   CERVEJA ITAIPAVA PILS LATA 350ML CX12       240,000    30,11   6.408,00   6.408,00   6.408,00   11,32   12,76   7.225,75
043967   CERVEJA ITAIPAVA PILSEN LATA 350ML          734,000     2,65   1.633,15   1.633,15   1.633,15   16,06   19,13   1.945,57
043965   CERVEJA ITAIPAVA PILSEN LT 269ML             81,000     2,41     158,84     158,84     158,84   18,58   22,82     195,09
043964   CERVEJA ITAIPAVA PILSEN LT 473ML              3,000     3,49       9,37       9,37       9,37   10,52   11,75      10,47
045981   CERVEJA ITAIPAVA PREMIUM LATA 350ML          24,000     2,87      60,41      60,41      60,41   12,15   13,83      68,76
071333   CERVEJA ITAIPAVA ZERO ALC LN 330ML           11,000     3,78      38,64      38,64      38,64    7,09    7,63      41,59
044841   CERVEJA LOKAL BIER LAT350ML                 882,000     2,25   1.664,33   1.664,33   1.664,33   16,13   19,24   1.984,52
044496   CERVEJA PETRA ESC PREMIUM LAT350ML           10,000     4,19      36,77      36,77      36,77   12,24   13,95      41,90
072620   CERVEJA PETRA ESCURA LONG NECK 330ML         11,000     5,06      43,78      43,78      43,78   21,39   27,20      55,69
060024   CERVEJA PETRA ORIG P MALTE 350ML CX12X1      27,000    36,32     874,80     874,80     874,80   10,80   12,11     980,76
060640   CERVEJA PETRA ORIG P MALTE LT 269ML           2,000     2,69       4,14       4,14       4,14   23,12   30,08       5,38
059913   CERVEJA PETRA ORIG P MALTE LT 350ML          82,000     3,10     222,06     222,06     222,06   12,73   14,59     254,46
060672   CERVEJA PETRA ORIGEM P MALTE 269ML CX 12     10,000    32,28     248,16     248,16     248,16   23,12   30,08     322,80
075870   CERVEJA PURO MALTE PILSEN 269ML              16,000     2,45      29,81      29,81      29,81   24,04   31,64      39,24
076590   CERVEJA PURO MALTE PILSEN 269ML CX12X1        4,000    27,48      89,42      89,42      89,42   18,65   22,92     109,92
072680   CERVEJA PURO MALTE PILSEN 350ML             165,000     2,74     371,25     371,25     371,25   17,98   21,93     452,65
080381   CERVEJA PURO MALTE PILSEN 350ML CX/12UN      60,000    32,36   1.620,00   1.620,00   1.620,00   16,56   19,85   1.941,60
038168   CERVEJA SCHIN PILS LAT 350ML                259,000     3,05     676,25     676,25     676,25   14,53   17,00     791,21
054645   CERVEJA SKOL PALITO 269ML CX15X1             28,000    40,99   1.011,78   1.011,78   1.011,78   11,85   13,44   1.147,80
001802   CERVEJA SKOL PILSEN LT 350ML                192,000     3,35     558,34     558,34     558,34   13,15   15,14     642,88
061754   CERVEJA SKOL PILSEN LATA 350ML CX12X1        19,000    39,61     663,02     663,02     663,02   11,89   13,50     752,52
052858   CERVEJA SKOL PILSEN PALITO 269ML             89,000     2,90     214,40     214,40     214,40   17,06   20,57     258,51
057949   CERVEJA SOL PREMIUM L.NECK 330ML CX06X1      64,000    28,82   1.639,68   1.639,68   1.639,68   11,11   12,50   1.844,67
041955   CERVEJA SOL PREMIUM LONG NECK 330ML         134,000     4,93     572,18     572,18     572,18   13,41   15,48     660,76
081253   CERVEJA SPATEN LONG NECK 330ML               49,000     4,96     211,87     211,87     211,87   12,81   14,70     243,01
081266   CERVEJA SPATEN LONG NECK 330ML CX/06UN        2,000    29,94      51,76      51,76      51,76   13,57   15,70      59,88
069103   CERVEJA SPATEN MUNICH LATA 350ML             75,000     4,42     279,64     279,64     279,64   15,71   18,63     331,75
069075   CERVEJA SPATEN MUNICH LATA 350ML CX12X1      12,000    52,28     537,50     537,50     537,50   14,32   16,72     627,36
077792   CERVEJA STELLA L NECK PUR GOLD 330ML CX 6    21,000    34,25     624,08     624,08     624,08   13,24   15,26     719,34
077754   CERVEJA STELLA ARTOIS L NECK PURE GOLD 3     78,000     5,78     386,33     386,33     386,33   14,27   16,64     450,62
012378   CERVEJA STELLA ARTOIS LONG NECK 330ML        51,000     5,68     244,39     244,39     244,39   15,64   18,53     289,69
069616   CERVEJA STELLA ARTOIS LONG NECK 330ML CX      4,000    33,54     115,01     115,01     115,01   14,28   16,65     134,16
069026   CERVEJA STELLA ARTOIS ONE WAY 600ML           4,000     9,89      35,96      35,96      35,96    9,10   10,01      39,56
080107   CHA LEAO ICE TEA LIMAO PT 200ML               9,000     2,79      11,53      14,17      14,17   43,56   77,18      25,11
081725   CHA LEAO ICE TEA PESSEGO PT 200ML             1,000     2,69       1,25       1,53       1,53   43,12   75,82       2,69
                                Relatórios de Vendas - Por Produto
SUPER SANTA CLARA LTDA LJ001 - CNPJ : 02.928.531/0001-74                                                     Empresa/Filial: 001
Período: 01/03/2025 à 31/03/2025 Famílias: 004,005,006,007,008,011,014
SGLinear: 25.03.07 (vendasecf01) - Usuário: cai - Data/Hora impres.: 28/04/2025 15:28:27
Página 12 de 38


Código   Descrição                                  Quant. Venda Un.      Custo     Compra        C.M.V Margem % Mkp            Venda
045215   CHAMBINHO PETIT CHOCOLATE 320G              21,000    13,47      148,36      166,69      166,69     41,05    69,65      282,79
082254   CHANDELLE CHANTILLY CHOCOLATE 90G           16,000     4,52       37,25       41,85       41,85     42,15    72,86       72,34
076628   CHANTILLY FLEISCHMANN GRAN FINALE 200ML      8,000     8,49       23,38       31,81       31,81     53,17   113,53       67,92
076627   CHANTILLY FLEISCHMANN GRAN FINALE 500ML      6,000    18,99       44,03       59,90       59,90     47,42    90,20      113,94
051906   CHANTILLY PIRACANJ 200ML                     4,000     7,49       15,68       19,20       19,20     35,91    56,04       29,96
012099   CHANTILLY RICCA 1LT                          2,000    25,59       20,52       27,92       27,92     45,45    83,31       51,18
051259   CHAPA ALIS GAMA EL P APP2205 BV              1,000   144,99       72,22       79,58       79,58     45,11    82,19      144,99
082052   CHICKEN C/ QUEIJO SUPER FRANGO POUCH 27     50,000    12,01      262,75      357,45      357,45     40,46    67,97      600,40
083168   CHICKEN SUPREME CONG SEARA 300G            210,000     6,54      782,25    1.064,07    1.064,07     22,47    28,98    1.372,48
082668   CHICKEN TRAD SUPER FRANGO POUCH 275G        26,000     8,98       99,45      133,50      133,50     42,80    74,84      233,41
082053   CHICKEN TRAD SUPER FRANGO POUCH 900G        15,000    25,99      153,78      209,21      209,21     46,34    86,35      389,85
068432   CHOPP VINHO RED DRAFT CAMPO LARGO 500M       1,000     9,99        5,37        7,35        7,35     26,40    35,86        9,99
024523   CHUCHU AGRANEL KG                        1.925,431     1,60    1.997,87    1.997,87    1.997,87     35,30    54,57    3.088,02
081941   CHUCHU BANDEIJA KG                          25,510     2,46       29,07       29,07       29,07     53,61   115,58       62,66
010142   CHUCHU PROMOCAO KG                          28,580     0,32        0,00        0,00        0,00    100,00      ,00        9,08
063138   CHURRASQ ELETRICA CADENCE GRILL MENU 2       4,000   143,72      359,32      444,88      444,88     22,61    29,22      574,87
067627   CHURRASQUEIRA CADENCE ELET COMPACT 22        1,000   125,99    3.573,35       89,99       89,99     28,57    40,00      125,99
066948   CLORO GEL ORIGINAL QBOA 1LT                  8,000    11,99       40,96       55,72       55,72     41,91    72,15       95,92
065074   COALHADA GOIANINHO INTEGRAL GFA 850G        27,000    12,99      180,23      202,50      202,50     42,26    73,20      350,73
066122   COALHADA INTEGRAL GOANINHO COPO 160G        15,000     4,99       32,81       40,50       40,50     45,89    84,81       74,85
056591   COCADINHA F.PROPRIA KG                       2,182    45,00       19,88       19,88       19,88     79,76   393,96       98,19
024584   COCO SECO AGRANEL KG                       100,835    11,63      674,21      674,21      674,21     42,52    73,98    1.172,96
071773   COCO VERDE EMBALADO PECA                     7,000     1,20       21,00       21,00       21,00   -149,11   -59,86        8,43
011890   COCO VERDE PECA                            230,000     4,78      678,55      678,55      678,55     38,26    61,97    1.099,06
078689   COLA RATO KELLMAT RATOEIRA ADESIVA           1,000     4,99        2,57        2,89        2,89     42,08    72,66        4,99
047971   COLCHAO INFLAVEL MULT CASAL MOR LIFE C/B     1,000   174,99       76,03       93,12       93,12     46,78    87,91      174,99
038452   CORACAO BOVINO KG                          346,267    10,65    2.133,00    2.423,87    2.423,87     34,25    52,09    3.686,48
027474   CORACAO DE FRANGO A GRANEL KG                7,522    37,99      155,89      177,14      177,14     38,01    61,32      285,77
081881   CORACAO DE FRANGO QUALITTI BANDEJA 1KG       2,000    39,99       42,22       47,98       47,98     40,01    66,69       79,98
070226   CORACAO DE FRANGO SUPER FRANGO 500G         13,000    22,99      143,00      162,50      162,50     45,63    83,92      298,87
009886   CORANTE XADREZ PRETO 50ML                   13,000     6,99       46,02       50,70       50,70     44,21    79,23       90,87
002257   CORANTE XADREZ AMARELA 50ML                  2,000     6,99        6,77        7,31        7,31     47,74    91,35       13,98
002259   CORANTE XADREZ AZUL 50ML                     3,000     6,99       10,62       11,70       11,70     44,21    79,23       20,97
022063   CORANTE XADREZ LARANJA 50ML                  1,000     6,99        3,48        3,76        3,76     46,25    86,05        6,99
002261   CORANTE XADREZ LIQ VERDE 50ML               11,000     6,99       38,67       42,60       42,60     44,59    80,48       76,89
002260   CORANTE XADREZ MARROM 50ML                   1,000     6,99        3,43        3,70        3,70     47,10    89,02        6,99
002262   CORANTE XADREZ VERM 50ML                     3,000     6,99       10,62       11,70       11,70     44,21    79,23       20,97
059238   CORPUS S/ LACT 170GR MORANGO                 1,000     5,99        3,17        3,56        3,56     40,57    68,26        5,99
082150   CORTADOR CAB BRITANIA BCR03 18W 9AC 22       1,000    99,99       36,34       49,43       49,43     50,57   102,29       99,99
018170   COUVE FLOR PECA BRANCA 300G                106,000     9,49      690,00      690,00      690,00     31,38    45,74    1.005,59
034939   COXA C/SOBRECOXA FRANGO REFR AGRANEL K 4.415,121       9,89   32.183,83   36.573,56   36.573,56     16,22    19,35   43.651,80
063344   COXA S/COXA BANDEJA KG                     125,976    13,99      917,39    1.042,51    1.042,51     40,84    69,02    1.762,07
019580   COXAS C/ SOBRECOXAS FRANGO FRIATO BAND      15,000    16,99      149,16      169,50      169,50     33,49    50,35      254,85
034361   COXAS C/SOBRECOXAS SUP FRANGO BANDEJA 1 135,000       15,43    1.163,68    1.322,35    1.322,35     36,50    57,48    2.082,49
077403   COXAS CONG SUPER FRANGO IQF 1KG             24,000    15,99      225,98      256,78      256,78     33,08    49,43      383,70
042988   COXINHA ASA CONG TEMP HOT SUPER FRANGO     338,000    12,56    2.619,26    3.279,83    3.279,83     22,75    29,45    4.245,82
075587   COXINHA DA ASA CONG SUPER FRANGO IQF 1      54,000    19,73      647,46      735,75      735,75     30,95    44,81    1.065,46
063343   COXINHA DA ASA BANDEJA KG                  141,670    18,69    1.433,57    1.629,12    1.629,12     38,47    62,53    2.647,78
041157   COXINHA DA ASA CONG SADIA IQF 1KG           43,000    21,99      565,21      642,30      642,30     32,07    47,22      945,57
067589   COXINHA DA ASA FRANGO AGRANEL KG           846,890    13,99    8.574,77    9.744,46    9.744,46     17,78    21,62   11.851,11
