Code,Description,Amount_Sold,Unit_Price,Total_Cost,Buying,COGS,Margin%,MKP%,Total_Sale,text_en
067338,DESINF PINHO YPE LAVANDA 1LT,13.0,9.99,79.66,81.67,81.67,37.12,59.03,129.87,Desinf Pinho Ype Lavanda 1LT
076770,DESINF PINHO YPE LAVANDA 2LT,5.0,14.99,50.38,51.64,51.64,31.1,45.14,74.95,Desinf Pinho Ype Lavanda 2LT
015389,DESINF PINHO YPE TRAD 500ML,2.0,5.99,6.81,6.98,6.98,41.75,71.68,11.98,Desinf Pinho Ype Trad 500ml
065167,DESINF PINHO YPE TRADICAO 1LT,7.0,9.99,42.9,43.97,43.97,37.12,59.03,69.93,Desinf Pinho Ype Tradicao 1LT
076847,DESINF PINHO YPE TRADICAO 2LT,5.0,15.99,50.38,51.64,51.64,35.41,54.82,79.95,Desinf Pinho Ype Tradicao 2LT
016225,"DESINF POLITRIZ MARIN 1,75LT",8.0,6.07,27.65,29.62,29.62,38.94,63.79,48.52,DISINF POLYRIC MARIN 1.75LT
007919,DESINF PROEZA EUCALIPTO 2LT,54.0,4.49,155.41,159.3,159.3,34.34,52.31,242.63,Disinf eucalyptus 2LT
007920,DESINF PROEZA LAVANDA 2LT,96.0,4.49,276.29,283.2,283.2,34.3,52.2,431.04,DISINF PROEASE LALLADA 2LT
007981,DESINF PROEZA SILVESTRE 2LT,32.0,4.5,92.1,94.4,94.4,34.4,52.44,143.9,DESINF PROEZA WILLVESTRE 2LT
039411,DESUNNTUPIDOR TURBO BETTANIN,1.0,19.99,10.21,13.84,13.84,30.77,44.45,19.99,Turbo Bettanin Disrupt
013629,DET L LOUCAS YPE CLEAR 5L,4.0,25.99,52.71,70.91,70.91,31.79,46.6,103.96,DET L LOUCAS YPE CLEAR 5L
014749,DET L LOUCAS YPE NEUTO 5L,9.0,25.99,118.6,159.53,159.53,31.8,46.62,233.91,DET L LOUCAS YPE NEUTO 5L
046057,DET LIMPA CANIL FREE DOG 2L,1.0,34.99,19.48,21.4,21.4,38.85,63.53,34.99,DET Clean Kennel Free Dog 2L
000905,DET LIMPOL COCO 500ML,79.0,3.0,103.62,140.96,140.96,40.49,68.04,236.87,DET Limpol Coco 500ml
000891,DET LIMPOL CRISTAL 500ML,100.0,2.99,124.2,169.0,169.0,43.57,77.2,299.46,DET CLEAN CRYSTAL 500ml
080377,DET LIMPOL LAVANDA 500ML,77.0,2.99,102.52,133.98,133.98,41.87,72.02,230.47,DET CLEAN 500ml Lavender
000902,DET LIMPOL LIMAO 500ML,53.0,2.99,71.17,96.81,96.81,38.91,63.7,158.47,DET LIMPOL LIMAO 500ml
080882,DET LIMPOL LIQ CRISTAL 5LT,5.0,29.99,71.52,91.85,91.85,38.75,63.26,149.95,DET Limpol Liq Crystal 5LT
055850,DET LIMPOL LIQ NEUTRO 5LT,1.0,29.99,13.51,18.38,18.38,38.73,63.21,29.99,DET Limpol Liq Neutral 5LT
000904,DET LIMPOL MACA 500ML,60.0,2.99,75.0,102.0,102.0,43.14,75.88,179.4,DET Limpol Maca 500ml
000903,DET LIMPOL NEUTRO 500ML,111.0,2.99,137.86,187.59,187.59,43.48,76.92,331.89,DET Limpol Neutral 500ml
007890,DET PROEZA CLEAR 500ML,454.0,1.74,373.19,454.0,454.0,42.6,74.21,790.92,DET PROEZA CLEAR 500ml
034053,DET PROEZA COCO 500ML,572.0,1.81,442.77,572.0,572.0,44.75,81.01,1035.35,DET Procurement Coconut 500ml
007892,DET PROEZA LIMAO 500ML,409.0,1.8,311.87,409.0,409.0,44.44,79.99,736.16,DET PROEZA LIMAO 500ml
007891,DET PROEZA MACA 500ML,650.0,1.81,534.3,650.0,650.0,44.65,80.68,1174.4,Det Procure Maca 500ml
007893,DET PROEZA NEUTRO 500ML,602.0,1.81,464.35,602.0,602.0,44.9,81.48,1092.5,Det Poice Neutral 500ml
018424,DET PROEZA NEUTRO 5LT,9.0,22.99,85.31,114.75,114.75,44.54,80.31,206.91,DET PROFESSION Neutral 5LT
071274,DET YPE ANTIBAC 500ML,1.0,4.49,1.87,2.52,2.52,43.9,78.25,4.49,Det ype antibac 500ml
057396,DET YPE CAPIM LIMAO 500ML,298.0,2.55,417.2,561.13,561.13,26.27,35.62,761.02,DET YPE CAPIM LIMAO 500ml
004666,DET YPE CLEAR 500ML,577.0,2.74,765.66,1029.9,1029.9,34.9,53.61,1581.99,DET YPE CLEAR 500ml
039414,DET YPE CLEAR 500ML DESC10% PCT06X1,151.0,13.34,1159.2,1559.36,1559.36,22.59,29.18,2014.4,Det Ype Clear 500ml Des10% PCT06x1
004669,DET YPE CLEAR CARE 500ML,176.0,2.68,246.4,331.41,331.41,29.87,42.59,472.54,DET YPE CLEAR CARE 500ml
004665,DET YPE COCO 500ML,365.0,2.71,511.0,687.3,687.3,30.58,44.05,990.02,DET YPE COCO 500ml
004664,DET YPE LIMAO 500ML,269.0,2.74,376.6,506.53,506.53,31.24,45.44,736.7,DET YPE LIMAO 500ml
004663,DET YPE MACA 500ML,365.0,2.68,511.0,687.3,687.3,29.74,42.33,978.25,DET YPE Maca 500ml
004662,DET YPE NEUTRO 500ML,488.0,2.68,651.84,876.79,876.79,32.9,49.03,1306.67,DET YPE Neutral 500ml
058546,DET YPE NEUTRO 500ML DESC 10%PCT06X1,173.0,13.17,1328.88,1787.61,1787.61,21.56,27.48,2278.87,DET YPE Neutral 500ml Des Des 10%PCT06x1
069081,DIFUSOR ADVENTURE TROPICAL AROMAS 250M,1.0,12.99,6.03,6.85,6.85,47.27,89.64,12.99,Diffuser adventure tropical aromas 250m
082655,DIFUSOR AROMAS COALA CER/AVEL 100ML,1.0,19.99,9.39,11.88,11.88,40.57,68.27,19.99,Diffuser aromas koala cer/avel 100ml
078898,DIFUSOR AROMAS COALA TROPICAL 100ML,2.0,19.99,17.81,22.54,22.54,43.62,77.37,39.98,Diffuser Aromas Tropical 100ml
069100,DIFUSOR AROMAS TROPICAL ALECRIM DOURAD,1.0,16.99,7.67,8.72,8.72,48.68,94.84,16.99,Diffuser Tropical Alecrim Dourad
069101,DIFUSOR AROMAS TROPICAL BAMBOO TROPIC,1.0,16.99,7.67,8.72,8.72,48.68,94.84,16.99,Diffuser Tropical Bamboo Tropic
069102,DIFUSOR AROMAS TROPICAL CAMPOS LAVAND,2.0,16.99,15.35,17.44,17.44,48.68,94.84,33.98,Diffuser Tropical Aromas Campos Lavand
069123,DIFUSOR AROMAS TROPICAL FLOR DE ALGODA,4.0,16.99,30.69,34.88,34.88,48.68,94.84,67.96,Diffuser Tropical Fleam Flower
069161,DIFUSOR AROMAS TROPICAL ORQUIDEA AZUL 3,1.0,16.99,7.67,8.72,8.72,48.68,94.84,16.99,Diffuser Tropical Aromas Orchid Blue 3
080257,DIFUSOR AROMASIL LIRIO BRANCO E ALECRIM 1,1.0,21.99,9.11,10.1,10.1,54.06,117.68,21.99,Diffuser Aromasil Lirio White and Rosemary 1
069082,DIFUSOR BAMBOO TROPICAL AROMAS 250ML,2.0,12.99,12.06,13.7,13.7,47.27,89.64,25.98,Tropical Bamboo Diffuser Aromas 250ml
069085,DIFUSOR ERVA DOCE TROPICAL AROMAS 250M,2.0,12.99,12.06,13.7,13.7,47.27,89.64,25.98,Tropical Fennel Diffuser Aromas 250m
069086,DIFUSOR FLOR DE ALGODAO TROPICAL AROMA,3.0,12.99,18.08,20.55,20.55,47.27,89.64,38.97,Tropical Case Flower Diffuser
069088,DIFUSOR FLOR DE CEREJEIRA TROPICAL AROMA,2.0,12.99,12.06,13.7,13.7,47.27,89.64,25.98,Tropical Cherry Flower Diffuser
069090,DIFUSOR LAVANDA TROPICAL AROMAS 250ML,6.0,12.99,36.17,41.1,41.1,47.27,89.64,77.94,Diffuser Tropical Lavender Aromas 250ml
069093,DIFUSOR MELANCIA TROPICAL AROMAS 250ML,3.0,12.99,18.08,20.55,20.55,47.27,89.64,38.97,Diffuser Tropical Watermelon Aromas 250ml
069094,DIFUSOR MORANGO TROPICAL AROMAS 250ML,1.0,12.99,6.03,6.85,6.85,47.27,89.64,12.99,Tropical Strawberry Diffuser Aromas 250ml
069095,DIFUSOR ORQUIDEA TROPICAL AROMAS 250ML,3.0,12.99,18.08,20.55,20.55,47.27,89.64,38.97,Tropical orchid diffuser Aromas 250ml
059190,DONUTS F.PROPRIA KG,39.166,40.0,504.46,504.46,504.46,67.8,210.56,1566.64,Donuts f.propria kg
059225,EMPADINHA F.PROPRIA FRANGO KG,26.0,38.97,196.56,196.56,196.56,80.6,415.42,1013.11,Pall F.PROPRIA Chicken Kg
073834,EMPANADO RECHEADO RESUNTO QUEIJO SEAR,29.0,6.01,74.5,101.36,101.36,41.88,72.07,174.4,Stuffed breaded sear cheese
039945,EMPANADO SEARA T MONICA QUEIJO 300G,5.0,14.99,39.32,48.68,48.68,35.06,53.98,74.95,Breaded seara t monica cheese 300g
024827,ENROLADINHO QUEIJO F.PROPRIA KG,70.956,39.69,665.57,665.57,665.57,76.37,323.17,2816.49,Rolled cheese f.propria kg
025009,ENROLADINHO SALSICHA F.PROPRIA KG,35.987,37.28,192.53,192.53,192.53,85.65,596.9,1341.74,Roll Salsicha F.propria kg
080626,ERVILHA CONG SADIA VEG E TAL 300G,6.0,9.99,31.07,37.13,37.13,38.05,61.42,59.94,Congel Congel Congress Veg and such 300g
003100,ESCOVA P/VASO SAN SANILUX S/SUP,5.0,24.99,54.52,67.5,67.5,45.98,85.11,124.95,Sanilux s/SUP
064279,ESCOVA SANITARIA C/ SUP COLORS ASA BRAS,9.0,10.99,38.17,51.93,51.93,47.5,90.47,98.91,Sanitia brush w/ sup colors wing bras
061571,ESCOVA SANITARIA C/ SUPORT CONDOR,5.0,21.99,42.56,57.9,57.9,47.34,89.9,109.95,Sanitia brush w/ leftover condor
025293,ESPETINHO CARNE CONTRA FILE VACUO KG,0.53,50.7,16.81,16.81,16.81,37.45,59.88,26.87,Skewer Meat against File Vacuo Kg
027475,ESPETINHO DE CORACAO FRANGO VACUO KG,14.942,45.59,309.66,351.88,351.88,48.35,93.59,681.23,CORCACATION Skewer Vacuo Kg
024561,ESPETINHO FRANGO C/BACON VACUO KG,0.386,53.99,18.36,18.36,18.36,11.91,13.52,20.84,Skewer Chicken w/bacon vacuo kg
018663,ESPONJA ACO BOMBRIL 60G,727.0,2.99,825.05,1122.6,1122.6,48.41,93.85,2176.15,Sponge Bombril 60g
019846,ESPONJA BANHO PONJITA KIDS ANIMAIS,1.0,11.49,6.38,7.9,7.9,31.24,45.44,11.49,Sponge bath ponjita kids animals
058747,ESPONJA CONDOR DELICADA S/RISCAR,28.0,3.49,41.38,56.31,56.31,42.38,73.55,97.72,Delicate Condor Sponge
079979,ESPONJA CONDOR LIMPAKI MULTIUSO UNIT,258.0,0.99,101.91,138.55,138.55,45.74,84.31,255.36,Sponge Condor Clean Multiuso Unit
058749,ESPONJA CONDOR LIMPEZA PESADA,1.0,8.99,3.26,4.43,4.43,50.72,102.93,8.99,Sponge Condor Heavy Cleaning
058746,ESPONJA CONDOR M/USO LV4 PG3,149.0,5.0,253.75,345.23,345.23,53.66,115.79,744.99,Sponge Condor M/Use LV4 Pg3
048571,ESPONJA CONDOR MULTIUSO LIMPEZA PESAD,23.0,1.99,17.69,24.06,24.06,47.44,90.25,45.77,Sponge Condor Multipurpose Cleaning
058745,ESPONJA CONDOR PROTECAO P/UNHAS,25.0,5.03,51.8,70.45,70.45,43.93,78.35,125.65,Sponge condor protection for nails
020199,ESPONJA DE ACO ZUPP INOX 17G,7.0,7.99,23.37,31.1,31.1,44.39,79.83,55.93,STEEL STAINLESS STEEL STEEL 17G
001409,ESPONJA DE BANHO INF KIDS PONJITA MONST,1.0,12.99,5.72,7.08,7.08,45.5,83.47,12.99,BATH SPONTE INF KIDS PONJITA MONST
003110,ESPONJA ESFREBOM LIMP LV4X1,28.0,8.99,102.9,127.4,127.4,49.39,97.58,251.72,Sponge spurebom limp lv4x1
037357,ESPONJA ESFREBOM LIMP/PES,12.0,9.99,46.24,57.24,57.24,52.25,109.43,119.88,Sponge sprine limp/pes
003090,ESPONJA ESFREBOM MULT UN BETTANIN,33.0,3.99,42.21,52.27,52.27,60.3,151.89,131.67,Sponge sponge mult un bettanin
022704,ESPONJA ESFREBOM NAO RISCA,13.0,4.5,18.82,23.31,23.31,60.11,150.72,58.44,Sponge sponge doesn't scratch
052586,ESPONJA ESFREBOM PRATEADA,10.0,10.99,49.75,61.6,61.6,43.95,78.41,109.9,Storage Sponge
003093,ESPONJA ESFREBOM PROT UNHA,15.0,4.99,24.66,30.53,30.53,59.22,145.21,74.85,Sponge sponge
071028,ESPONJA LA DE ACO ASSOLAN 10%DESC 45G,167.0,2.29,144.29,193.89,193.89,49.28,97.17,382.29,Sponge La de Stock Assolan 10%Des 45g
070488,ESPONJA LA DE ACO ASSOLAN 45G,705.0,2.29,586.04,725.59,725.59,55.05,122.47,1614.24,Sponge la de sto assolan 45g
081289,ESPONJA LIMPAKI M/USO LV4 PG3,430.0,3.49,520.76,681.12,681.12,54.6,120.27,1500.3,Clean Sponge M/Use LV4 Pg3
003666,ESPONJA MULT USO WISH D/FACE,509.0,1.49,229.56,312.64,312.64,58.79,142.67,758.7,Sponge Mult Use Wish D/Face
082285,ESPONJA MULTIUSO ALKLIN EMBAL ECON 4X1,90.0,4.49,150.3,204.48,204.48,49.4,97.62,404.1,Alklin Embal Econom 4x1 multipurbing sponge
082286,ESPONJA MULTIUSO ALKLIN ANTIRISCO UND,14.0,2.29,13.79,18.76,18.76,41.48,70.9,32.06,Alklin Antisco UND multipurpose sponge
070498,ESPONJA MULTIUSO SINT YPE C/ 3UN,10.0,7.49,30.33,41.26,41.26,44.91,81.53,74.9,Sint Ype Multipurpose Sponge with 3un
066128,ESPONJA MULTIUSO SINT YPE UNIT,5.0,2.99,6.2,8.44,8.44,43.58,77.24,14.95,Sin Ype Unit Multipurning Sponge
064280,ESPONJA P/LIMPEZA C/BRILHO ASA BRASIL,14.0,4.49,26.43,35.18,35.18,44.03,78.67,62.86,Sponge for cleaning w/brightness Brazil Brazil
064281,ESPONJA P/LIMPEZA DE ACO ASA BRASIL,32.0,3.5,51.04,67.94,67.94,39.27,64.67,111.87,Sponge for Wing Brazil Wing Cleaning
077650,ESPONJA P/LIMPEZA DE ACO KIT 3 PCS ASA BR,21.0,9.99,85.79,114.19,114.19,45.57,83.72,209.79,Sponge for Cleaning of ASA BR 3 PCS KIT
077124,ESPONJA P/LIMPEZA MAGICA ASA DO BRASIL,6.0,3.99,8.11,10.8,10.8,54.89,121.67,23.94,Sponge for Cleaning Magic Wing of Brazil
001395,ESPONJA PONJITA 3M ANATOMICA FACIAL GRA,9.0,12.29,41.69,56.71,56.71,48.73,95.05,110.61,Sponge ponjita 3m anatomica facial gra
076768,ESPONJA SINT YPE ANTIBAC NAO RISCA (UNIT,9.0,3.09,12.5,17.01,17.01,38.83,63.49,27.81,Sint Sponge Ype Antibac NOT RISK (UNIT
072619,ESPUMA MAGICA AER PROAUTO 400ML,1.0,34.99,15.03,18.61,18.61,46.81,88.02,34.99,Magic Foam Aer Proauto 400ml
080270,ESSENCIA CONC AROMASIL CAPIM LIMAO 140M,1.0,10.89,4.14,5.14,5.14,52.78,111.79,10.89,Conc Aromasil Capim Limao 140m Essence
080268,ESSENCIA CONC AROMASIL CITRONELA 140ML,4.0,10.89,16.55,20.57,20.57,52.78,111.79,43.56,Conc Aromasil Citronella 140ml Essence
080264,ESSENCIA CONC AROMASIL EUCALIPTO 140ML,7.0,10.89,28.97,35.99,35.99,52.78,111.79,76.23,Essence Conc Aromasil Eucalyptus 140ml
080272,ESSENCIA CONC AROMASIL FLOR ALGODAO 14,5.0,10.89,20.69,25.71,25.71,52.78,111.79,54.45,CONC AROMASIL FLOR ALGODAO ESSENCE 14
080267,ESSENCIA CONC AROMASIL LIR BRANCO ALEC 1,1.0,10.89,4.14,5.14,5.14,52.78,111.79,10.89,Conc Aromasil Lir White Alec 1 Essence
077104,ESSENCIA CONC COALA ALGODAO 120ML,5.0,18.99,39.51,53.75,53.75,43.39,76.65,94.95,Conci coala
081361,ESSENCIA CONC COALA BAMBU 120ML,2.0,16.99,15.8,21.5,21.5,36.73,58.05,33.98,Essence Conc Coola Bambu 120ml
081448,ESSENCIA CONC COALA LIMA LIMAO 120ML,1.0,18.99,7.81,10.62,10.62,44.08,78.81,18.99,Conci COALA LIMA LIMA 120ml
077105,ESSENCIA CONC COALA SOFT 120ML,5.0,18.99,39.13,53.23,53.23,43.94,78.38,94.95,Essence Conc Coala Soft 120ml
077106,ESSENCIA CONC COALA TALCO 120ML,5.0,16.99,39.51,53.75,53.75,36.73,58.05,84.95,Conci COALA TALCO 120ml
080211,ESSENCIA CONC COALA TUTTI F 120ML,3.0,17.99,22.34,30.39,30.39,43.69,77.59,53.97,Conci coala tutti f 120ml
077103,ESSENCIA CONC COALA LAVANDA 120ML,1.0,17.99,7.45,10.13,10.13,43.69,77.59,17.99,Conci COALA LALDA 120ML
005647,ESSENCIA POLITRIZ LAVANDA 140ML,1.0,10.99,5.95,5.95,5.95,45.88,84.77,10.99,Polyter Lavender 140ml Essence
009893,ESSENCIA POLITRIZ PINHO 140ML,7.0,10.99,37.96,41.64,41.64,45.88,84.77,76.93,POLYRIC PINE 140ML ESSENCE
057447,FERRO DE PASSAR CADENCE VAPOR 220V,1.0,99.99,45.89,57.54,57.54,42.45,73.77,99.99,Cadence Steam 220v iron
077991,FIBRA P/LIMPEZA USO GERAL WMS UTIL 102X26,2.0,5.49,6.28,8.55,8.55,22.15,28.45,10.98,Fiber for cleaning general use WMS Util 102x26
024614,FIGADO BOVINO AGRANEL KG,797.267,12.12,4911.16,5580.87,5580.87,42.26,73.2,9665.9,AGRINEL KG LADY
040759,FIGADO DE FRANGO AGRANEL BANDEJA KG,3.417,6.59,6.8,6.8,6.8,69.82,231.33,22.53,Chicken Longer Agranel Tray Kg
069890,FIGADO DE FRANGO SUPER FRANGO PCT 500G,6.0,3.99,12.51,14.21,14.21,40.63,68.43,23.94,SUPER CHILD CHICKEN CRYCH 500G
057958,FIGADO FRANGO AGRANEL KG,149.742,5.99,434.85,494.15,494.15,44.91,81.53,897.01,AGRINEL KG FIGHT
020408,"FIGO PRE COZIDO PACOTE 1,2KG",4.0,28.99,47.05,64.0,64.0,44.81,81.19,115.96,Figo Pre -cooked Package 1.2kg
082325,FILE DE PINTADO CONG SKIN 500G,5.0,44.99,146.03,162.25,162.25,27.87,38.64,224.95,File of Painted Cong Skin 500g
082326,FILE DE SALMAO CONG SKIN 500G,4.0,74.99,190.62,211.8,211.8,29.39,41.62,299.96,SALMAO FILE CONG SKIN 500G
059942,FILE COXA C/ SOBRECOXAS SUP FRANGO BANDE,1.0,17.99,10.56,12.0,12.0,33.29,49.89,17.99,Thigh file with overcoxes sup chicken flag
076569,FILE COXA C/SOBRECOXA C/PELE KG,40.25,18.99,442.81,503.18,503.18,34.17,51.9,764.35,Thigh file w/overcox w/skin kg
080482,FILE COXA/SOB C/P CONG SUPER FRANGO IQF 1,13.0,18.99,155.44,176.64,176.64,28.45,39.76,246.87,File Thigh/Under C/P Cong super chicken IQF 1
041150,FILE DE PEITO CONG SADIA IQF 1KG,3.0,29.99,49.02,55.08,55.08,38.78,63.34,89.97,Chest File Congress IQF 1kg
035106,FILE DE PEITO CONG SUPER FRANGO BDJ 1KG,178.0,24.63,2627.89,2986.23,2986.23,31.9,46.84,4384.98,Brewth File Cong super chicken bdj 1kg
075684,FILE DE PEITO CONG SUPER FRANGO IQF 1KG,21.0,25.99,333.65,379.13,379.13,30.53,43.96,545.79,Chest File Cong super chicken IQF 1kg
076291,FILE DE PEITO CONG TEMP CAS SUPER FRANGO,2.0,19.99,23.66,26.89,26.89,32.74,48.69,39.98,Chest File Congand Temp Cas Super Chicken
077574,FILE DE PEITO FRANGO BIFE TEMP BAND KG,7.076,26.79,100.32,114.0,114.01,39.86,66.28,189.57,Breast File Chicken Bife Temp Band Kg
057004,FILE DE PEITO FRANGO RESFR KG,711.54,19.03,9938.87,11294.3,11294.3,16.61,19.92,13543.7,Chest File Chicken CEE Kg
063340,FILE DE PEITO FRG BIFE BAND KG,43.978,26.39,621.23,705.95,705.95,39.17,64.4,1160.55,Breast File FRG BIFE BAND KG
063341,FILE DE PEITO FRG INTEIRO BAND KG,144.414,26.39,2032.45,2309.62,2309.62,39.4,65.01,3811.07,FRG FLY FILE BAND KG
063342,FILE DE PEITO FRG STROGONOF BAND KG,74.308,26.39,1042.32,1184.47,1184.47,39.6,65.56,1960.98,Breast File FRG Strogonof Band Kg
071193,FILE DE PEITO QUALITTI BAND 1KG,73.0,24.5,1080.42,1227.75,1227.75,31.34,45.65,1788.27,Qualitti Band 1kg chest file
082862,FILE DE TILAPIA CONG ECOFISH PESCADOS 400,136.0,19.19,2033.34,2033.34,2033.34,22.11,28.38,2610.42,Tilapia File Congofish Fish 400
078946,FILE DE TILAPIA CONG FRICO 400G,7.0,25.99,98.56,112.0,112.0,38.44,62.44,181.93,Tilapia File Cong frrico 400g
069909,FILEZINHO SASSAMI CONG SADIA IQF 1KG,3.0,24.99,47.1,52.92,52.92,29.41,41.67,74.97,Filezinho Sassami Cong Sadia IQF 1kg
079122,FILEZINHO SASSAMI CONG SUPER FRANGO IQF,17.0,25.99,269.5,306.24,306.24,30.69,44.28,441.83,Filezinho Sassami Cong super chicken IQF
058413,FILEZINHO SASSAMI SUPER FRANGO PACOTE 1,612.0,18.91,8578.9,9749.09,9749.09,15.74,18.68,11570.0,Filezinho Sassami Super Chicken Package 1
042987,FILEZINHO SASSAMI TEMP CASEIRO 800G,30.0,19.99,370.97,421.55,421.55,29.71,42.26,599.7,Filezinho Sassami Homemade Temp 800g
083253,FISHGGETS DE TILAPIA EMP CONG COPACOL 27,2.0,10.99,12.84,12.84,12.84,41.58,71.18,21.98,Tilapia FishGgets Emp Cong Copacol 27
002566,FIXACOR CORANTE GUARANI 40G,3.0,5.49,7.86,9.73,9.73,40.91,69.24,16.47,Fixacor Guarani dye 40g
027613,FOLHAGEM ACELGA,144.0,3.5,288.0,288.0,288.0,42.85,74.97,503.92,Axelga foliage
061140,FOLHAGEM ALFACE EMBALADA,578.0,5.25,1734.0,1734.0,1734.0,42.86,75.01,3034.71,Packaged lettuce foliage
028077,FOLHAGEM ALFACE NO PALITO,1072.0,8.0,5360.0,5360.0,5360.0,37.51,60.03,8577.38,Lettuce foliage in the toothpick
025044,FOLHAGEM ALMEIRAO,4.0,3.5,8.0,8.0,8.0,42.86,75.0,14.0,Almeirao foliage
011570,FOLHAGEM CEBOLINHA,1266.0,4.5,3165.0,3165.0,3165.0,44.44,79.99,5696.71,Chives
000232,FOLHAGEM CHICORIA,18.0,3.52,36.0,36.0,36.0,43.16,75.94,63.34,Chicoria foliage
000231,FOLHAGEM COENTRO PECA,1274.0,6.5,5096.0,5096.0,5096.0,38.47,62.51,8281.49,Coriander Folhage
022302,FOLHAGEM COUVE,1008.0,4.49,2822.4,2822.4,2822.4,37.64,60.37,4526.19,Kale
027536,FOLHAGEM ESPINAFRE,5.0,4.5,12.5,12.5,12.5,44.44,80.0,22.5,Spinach foliage
000233,FOLHAGEM HORTELA,102.0,3.5,204.0,204.0,204.0,42.86,75.0,357.0,Vegetable foliage
000236,FOLHAGEM RABANETE,20.0,4.5,50.0,50.0,50.0,44.44,80.0,90.0,Rabanese foliage
000237,FOLHAGEM RUCULA,163.0,4.5,407.5,407.5,407.5,44.45,80.02,733.59,Rule foliage
039146,FOLHAGEM SALSA PECA,119.0,4.5,297.5,297.5,297.5,44.44,80.0,535.5,Palsa foliage
024558,FRANGO A PASSARINHO KG,121.21,15.99,1078.41,1225.43,1225.43,36.77,58.14,1937.96,Chicken the bird kg
072535,FRANGO CONGELADO CAIPIRA DU CAMPO KG,11.523,34.99,263.65,299.6,299.6,25.69,34.58,403.19,Frozen Chicken Caipira du Campo Kg
082536,FRANGO DE PADARIA ASSADO TRAD SEARA IN,13.0,21.37,204.35,229.6,229.6,17.37,21.02,277.87,Bakery Chicken Trad Seara in
024546,FRANGO ESP PERU FIESTA SADIA,1.05,19.99,7.89,7.89,7.89,62.43,166.18,20.99,Chicken Esp Peru Fiesta Sadia
075217,FRANGO PAS CONG TEMP HOT SUPER FRANGO 8,5.0,13.28,29.88,37.42,37.42,43.66,77.5,66.41,Chicken conga congent
046487,FRANGO PASSARINHO CONG SADIA IQF 1KG,22.0,18.99,251.34,285.6,285.6,31.64,46.28,417.78,Chicken bird sadia iqf 1kg
075204,FRANGO PASSARINHO CONG SUPER FRANGO I,2.0,16.99,19.36,22.0,22.0,35.24,54.43,33.98,Chicken Bird Congress Super Chicken I
024556,FRANGO RESFRIADO KG,9096.62,10.06,67648.73,76877.47,76877.46,16.03,19.08,91549.52,Chicken cold kg
077307,FRITADEIRA CADENCE FRT410 PRETA 220V,1.0,439.99,181.0,188.54,188.54,57.15,133.37,439.99,Cadence FRT410 Black 220V
075666,GALINHA CONG KERO FRANGO KG,263.286,7.49,1246.4,1416.48,1416.48,28.17,39.22,1971.96,Galinha Congk Kero Chicken Kg
080273,GEL ADESIVO SANIT CITRUS AROMASIL 37G,2.0,20.49,15.69,19.49,19.49,52.43,110.22,40.98,Sanit Citrus Aromasil 37g Sanit Adhesive Gel
033614,GEL LIMPADOR POLITRIZ LAVANDA 500G,3.0,6.69,11.41,12.23,12.23,39.09,64.17,20.07,500g Lavender Polyter Clean Gel
023155,GELO CRISTAL 7KG,41.0,11.0,231.55,307.5,307.5,31.82,46.66,450.99,7kg crystal ice
082972,GELO CUBO EVEREST 7KG,50.0,10.98,280.55,375.0,375.0,31.69,46.38,548.94,Ice Cube Everest 7kg
066528,GENGIBRE BANDEJA KG,11.616,15.22,88.15,88.15,88.15,50.15,100.6,176.82,Ginger tray kg
027147,GENGIBRE KG,50.65,14.36,379.5,379.5,379.5,47.81,91.61,727.16,Ginger kg
073895,GOIABA AGRANEL KG,269.28,8.07,1235.77,1235.77,1235.77,43.11,75.77,2172.16,GOIABA AGRANEL KG
032203,GOIABA BANDEJA 400G,1.0,6.49,4.0,4.0,4.0,38.37,62.25,6.49,GOIABA TRAY 400G
062318,GRILL E SAND ELETRICA MULTI HOME 750W 22,1.0,129.99,55.25,67.79,67.79,47.85,91.75,129.99,Grill and Electric Sand Multi Home 750W 22
024900,GUARIROBA CUNHA 450G,5.0,19.99,65.0,65.0,65.0,34.97,53.77,99.95,Guariroba Cunha 450g
059459,GUEROBA PECA,14.0,26.99,280.0,280.0,280.0,25.9,34.95,377.86,Gueroba Peca
066007,HAMBURGUER AVES BOV SADIA 56G,531.0,1.69,388.16,528.35,528.35,41.14,69.91,897.69,Blood Blood Blood Sadia 56g
067433,HAMBURGUER BOV/FRAN CHULETAO 56G,73.0,1.39,48.91,61.32,61.32,39.57,65.48,101.47,BOV HAMBURGUER/FRI PASTEAO 56G
081498,HAMBURGUER BOVINO SADIA 113G,10.0,4.99,24.74,31.48,31.48,36.91,58.51,49.9,Sadia Cattle Hamburger 113g
050410,HAMBURGUER FOOD FRIBOI 56G,25.0,1.99,27.48,34.03,34.03,31.61,46.22,49.75,Food Food Hamburger 56g
066008,HAMBURGUER FRANGO SADIA 56G,210.0,1.69,162.12,220.5,220.5,37.87,60.95,354.9,Hamburger Sadia 56g Chicken
058591,HAMBURGUER FRIBOI BOVINO 90G,137.0,3.29,216.8,294.27,294.27,34.71,53.17,450.73,90g bovine fribur hamburger
061708,HAMBURGUER MFB CONG FRIBOI 56G,87.0,2.01,87.87,108.75,108.75,37.8,60.76,174.83,MFB Hamburger Cong friboi 56g
